id,name,address_line,directions,hours,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,photo_uri
401333312812,SHILOH COMMUNITY CHURCH,19021 N 32ND ST PHOENIX AZ 85050,,6AM to 7PM,,,,,,,
401333312430,COTTON LANE COMMUNITY CHURCH,6240 N COTTON LN WADDELL AZ 85355,,6AM to 7PM,,,,,,,
401333312407,COTTONWOOD COUNTRY CLUB,25630 S BRENTWOOD DR CHANDLER AZ 85248,,6AM to 7PM,,,,,,,
401333312248,SUN CITY WEST FOUNDATION,14465 W R H JOHNSON BLVD SUN CITY WEST AZ 85375,,6AM to 7PM,,,,,,,
401333312226,CAVE CREEK TOWN HALL,37622 N CAVE CREEK RD CAVE CREEK AZ 85331,,6AM to 7PM,,,,,,,
401333312219,NORTH SCOTTSDALE UNITED METHODIST CHURCH,11735 N SCOTTSDALE RD SCOTTSDALE AZ 85254,,6AM to 7PM,,,,,,,
401333312215,DIST 6 COMMUNITY SERVICE CENTER,5230 W ST JOHNS RD LAVEEN AZ 85339,,6AM to 7PM,,,,,,,
401333312165,ESCALANTE COMMUNITY CENTER/TEMPE,2150 E ORANGE ST TEMPE AZ 85281,,6AM to 7PM,,,,,,,
401333312015,FORT MCDOWELL INDIAN COMM REC CENTER,16402 N FORT MCDOWELL RD FORT MCDOWELL AZ 85264,,6AM to 7PM,,,,,,,
401333311932,FIRST UNITED METHODIST CHURCH OF GILBERT,331 S COOPER RD GILBERT AZ 85233,,6AM to 7PM,,,,,,,
401333311926,PILGRIM EVANGELICAL LUTHERAN CHURCH,3257 E UNIVERSITY DR MESA AZ 85213,,6AM to 7PM,,,,,,,
401333311766,NADABURG SCHOOL,21419 W DOVE VALLEY RD WITTMANN AZ 85361,,6AM to 7PM,,,,,,,
401333311682,LITCHFIELD PARK FIRST BAPTIST CH,901 E PLAZA CIR LITCHFIELD PARK AZ 85340,,6AM to 7PM,,,,,,,
401333311679,GILA BEND TOWN HALL,644 W PIMA ST GILA BEND AZ 85337,,6AM to 7PM,,,,,,,
401333311622,LAVEEN BAPTIST CHURCH,5036 W DOBBINS RD LAVEEN AZ 85339,,6AM to 7PM,,,,,,,
401333311621,MARICOPA COUNTY COOPERATIVE EXT,4341 E BROADWAY RD PHOENIX AZ 85040,,6AM to 7PM,,,,,,,
401333311331,AMER LEGION MATTHEW B JUAN POST 35,2240 W CHANDLER BLVD CHANDLER AZ 85224,,6AM to 7PM,,,,,,,
401333311322,WICKENBURG COMMUNITY CENTER,160 N VALENTINE ST WICKENBURG AZ 85390,,6AM to 7PM,,,,,,,
401333311316,MEMORIAL PRESBYTERIAN CHURCH,4141 E THOMAS RD PHOENIX AZ 85018,,6AM to 7PM,,,,,,,
401333311309,RED MOUNTAIN UNITED METHODIST CHR,2936 N POWER RD MESA AZ 85215,,6AM to 7PM,,,,,,,
401333311280,MARYVALE CHURCH OF THE NAZARENE,3201 N 51ST AVE PHOENIX AZ 85031,,6AM to 7PM,,,,,,,
401333311244,ASCENSION LUTHERAN CHURCH,7100 N MOCKINGBIRD LN PARADISE VALLEY AZ 85253,,6AM to 7PM,,,,,,,
401333311230,TEMPE CHRISTIAN CHURCH,5815 S MCCLINTOCK DR TEMPE AZ 85283,,6AM to 7PM,,,,,,,
401333311072,PYLE ADULT RECREATION CENTER,655 E SOUTHERN AVE TEMPE AZ 85282,,6AM to 7PM,,,,,,,
401333310689,TOLLESON PARK AND RECREATION CTR,9555 W VAN BUREN ST TOLLESON AZ 85353,,6AM to 7PM,,,,,,,
401333310651,SOUTH MOUNTAIN COMMUNITY CENTER,212 E ALTA VISTA RD PHOENIX AZ 85042,,6AM to 7PM,,,,,,,
401333310580,SALT RIVER PIMA COMMUNITY CENTER,10000 E MCDOWELL RD SCOTTSDALE AZ 85256,,6AM to 7PM,,,,,,,
401333310477,EMMANUEL PRESBYTERIAN CHR,3839 E SHEA BLVD PHOENIX AZ 85028,,6AM to 7PM,,,,,,,
401333310443,SE REGIONAL LIBRARY/GILBERT,775 N GREENFIELD RD GILBERT AZ 85234,,6AM to 7PM,,,,,,,
401333310298,NORTH HILLS CHURCH,15025 N 19TH AVE PHOENIX AZ 85023,,6AM to 7PM,,,,,,,
401333310112,MOUNTAIN VIEW LUTHERAN CHR,11002 S 48TH ST PHOENIX AZ 85044,,6AM to 7PM,,,,,,,
4600205159,SAN CARLOS HOUSING AUTHORITY,SAN CARLOS HOUSING AUTHORITY PERIDOT AZ 85542,,06:00 AM - 07:00 PM,,,,,,,
4600205156,VOTE CENTER 18,PEACE IN THE VALLEY LUTHERN CHURCH BENSON AZ 85602,,06:00 AM - 07:00 PM,,,,,,,
4600205155,VOTE CENTER 17,ST DAVID HIGH SCHOOL ST. DAVID AZ 85630,,06:00 AM - 07:00 PM,,,,,,,
4600205154,VOTE CENTER 16,PORTAL LIBRARY PORTAL AZ 85632,,06:00 AM - 07:00 PM,,,,,,,
4600205153,VOTE CENTER 15,ELFRIDA FIRE STATION ELFRIDA AZ 85610,,06:00 AM - 07:00 PM,,,,,,,
4600205152,VOTE CENTER 14,VALLEY BIBLE CHURCH MCNEAL AZ 85617,,06:00 AM - 07:00 PM,,,,,,,
4600205151,VOTE CENTER 13,SUNSITES COMMUNITY CENTER PEARCE AZ 85625,,06:00 AM - 07:00 PM,,,,,,,
4600205150,VOTE CENTER 12,BOWIE UNIFIED SCHOOL DISTRICT OFFICE BOWIE AZ 85605,,06:00 AM - 07:00 PM,,,,,,,
4600205149,VOTE CENTER 11,PALOMINAS FIRE DIST TRNG CTR HEREFORD AZ 85615,,06:00 AM - 07:00 PM,,,,,,,
4600205148,VOTE CENTER 10,MOUNTAIN VISTA BAPTIST CHURCH SIERRA VISTA AZ 85650,,06:00 AM - 07:00 PM,,,,,,,
4600205147,VOTE CENTER 9B,SV UNITED METHODIST CHURCH SIERRA VISTA AZ 85650,,06:00 AM - 07:00 PM,,,,,,,
4600205146,VOTE CENTER 9A,SV UNITED METHODIST CHURCH SIERRA VISTA AZ 85650,,06:00 AM - 07:00 PM,,,,,,,
4600205145,VOTE CENTER 8B,SHILOH CHRISTIAN MINISTRIES SIERRA VISTA AZ 85635,,06:00 AM - 07:00 PM,,,,,,,
4600205144,VOTE CENTER 8A,SHILOH CHRISTIAN MINISTRIES SIERRA VISTA AZ 85635,,06:00 AM - 07:00 PM,,,,,,,
4600205143,VOTE CENTER 7,ST ANDREWS CATHOLIC CHURCH SIERRA VISTA AZ 85635,,06:00 AM - 07:00 PM,,,,,,,
4600205142,VOTE CENTER 6,HUACHUCA COMMUNITY CENTER HUACHUCA CITY AZ 85616,,06:00 AM - 07:00 PM,,,,,,,
4600205141,VOTE CENTER 5,BENSON HIGH SCHOOL GYM BENSON AZ 85602,,06:00 AM - 07:00 PM,,,,,,,
4600205140,VOTE CENTER 4,WILLCOX COMMUNITY CENTER WILLCOX AZ 85643,,06:00 AM - 07:00 PM,,,,,,,
4600205139,VOTE CENTER 3,AMERICAN LEGION HALL TOMBSTONE AZ 85638,,06:00 AM - 07:00 PM,,,,,,,
4600205138,VOTE CENTER 2,FIRST BAPTIST CHURCH OF BISBEE BISBEE AZ 85603,,06:00 AM - 07:00 PM,,,,,,,
4600205137,VOTE CENTER 1,DOUGLAS VISITORS CENTER DOUGLAS AZ 85607,,06:00 AM - 07:00 PM,,,,,,,
4600205136,QUALITY INN,801 N BEELINE HWY PAYSON AZ 85541,,06:00 AM - 07:00 PM,,,,,,,
4600205135,EXPEDITION CHURCH,302 S ASH ST PAYSON AZ 85541,,06:00 AM - 07:00 PM,,,,,,,
4600205130,VC3 VOTING CENTER-3,FAIRGROUNDS DUNCAN AZ 85534,,06:00 AM - 07:00 PM,,,,,,,
4600205129,VC2 VOTING CENTER-2,TRAIN DEPOT CLIFTON AZ 85533,,06:00 AM - 07:00 PM,,,,,,,
4600205127,VC1 VOTING CENTER-1,MORENCI CLUB  MORENCI AZ.  AZ 85540,3 VOTING CENTERS LOCATED AT 3 DIFFERENT LOCATIONS.,06:00 AM - 07:00 PM,,,,,,,
4600205111,GABILONDO-ZEHENTNER CENTENNIAL COUNTY CENTER,275 RIO RICO DRIVE RIO RICO AZ 85648,,06:00 AM - 07:00 PM,,,,,,,
4600205108,00223 *COLORADO CITY COMMUNITY CENTER,45 W JOHNSON AVE COLORADO CITY AZ 86021,"ADDITIONAL LOCATION:
COLORADO CITY TOWN HALL
25 S CENTRAL STREET
COLORADO CITY.",06:00 AM - 07:00 PM,,,,,,,
4600205107,00205 *COLORADO CITY TOWN HALL,25 S CENTRAL ST COLORADO CITY AZ 86021,"ADDITIONAL LOCATION:
COLORADO CITY COMMUNITY CENTER
45 W JOHNSON AVE
COLORADO CITY.",06:00 AM - 07:00 PM,,,,,,,
4600205070,37 FAIRWAYS ADULT COMMUNITY,2054 N THORNTON RD CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
4600205069,74 PIMA BUTTE ELEMENTARY SCHOOL,42202 W RANCHO EL DORADO PKWY MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
4600205068,01 TOWN OF KEARNY CONSTITUTION HALL,912 TILBURY DR (BUILDING E) KEARNY AZ 85137,,06:00 AM - 07:00 PM,,,,,,,
4600205067,101 MARICOPA WELLS MIDDLE SCHOOL,45725 W HONEYCUTT AVE MARICOPA AZ 85139,,06:00 AM - 07:00 PM,,,,,,,
4600205063,96 MOUNTAIN VISTA MIDDLE SCHOOL,33622 N MOUNTAIN VISTA BLVD QUEEN CREEK AZ 85142,,06:00 AM - 07:00 PM,,,,,,,
4600205061,30 DESERT WIND MIDDLE SCHOOL,35565 W HONEYCUTT RD MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003687,VC05 SOMERTON LIBRARY,240 CANAL STREET SOMERTON AZ 85350,,06:00 AM - 07:00 PM,,,,,,,
46003686,VC04 ST JOHN NEUMANN CATHOLIC CHURCH,11545 E 40TH STREET YUMA AZ 85367,,06:00 AM - 07:00 PM,,,,,,,
46003685,VC03 COMMUNITY CHRISTIAN CHURCH,6480 E HIGHWAY 95 YUMA AZ 85365,,06:00 AM - 07:00 PM,,,,,,,
46003681,VC07 FIRST SOUTHERN BAPTIST CHURCH OF WELLTON,11711 WILLIAMS ST WELLTON AZ 85356,,06:00 AM - 07:00 PM,,,,,,,
46003677,VC02 YUMA CIVIC CENTER,1440 W DESERT HILLS DRIVE YUMA AZ 85365,,06:00 AM - 07:00 PM,,,,,,,
46003661,VC06 SAN LUIS CITY HALL (MULTI PURPOSE RM),1090 E UNION STREET SAN LUIS AZ 85349,,06:00 AM - 07:00 PM,,,,,,,
46003614,VC01 DR MARTIN LUTHER KING JR. NEIGHBORHOOD CENTER,300 S. 13TH AVENUE YUMA AZ 85364,,06:00 AM - 07:00 PM,,,,,,,
46003351,COATIMUNDI MIDDLE SCHOOL,490 AVENIDA COATIMUNDI RIO RICO AZ 85648,,06:00 AM - 07:00 PM,,,,,,,
46003331,RIO RICO FIRE STATION 2-#17,957 CALLE CALABASAS RIO RICO AZ 85648,,06:00 AM - 07:00 PM,,,,,,,
46003330,WADE CARPENTER SCHOOL,KINO SREET NOGALES AZ,,06:00 AM - 07:00 PM,,,,,,,
46003329,V.F.W. HALL #2,653 N GRAND AVE. NOGALES AZ 85621,,06:00 AM - 07:00 PM,,,,,,,
46003328,TUBAC-PECK CANYON FIRE STATION,W. FRONTAGE RD. RIO RICO AZ,,06:00 AM - 07:00 PM,,,,,,,
46003325,SONOITA FIREHOUSE,HIGHWAY 82 & 83 SONOITA AZ,,06:00 AM - 07:00 PM,,,,,,,
46003324,SANTA CRUZ COUNTY NORTH FACILITY,50 BRIDGE ROAD TUBAC AZ,,06:00 AM - 07:00 PM,,,,,,,
46003315,CHALLENGER SCHOOL,901 E CALLE MAYER NOGALES AZ 85621,,06:00 AM - 07:00 PM,,,,,,,
46003314,CADY HALL #14,346 DUQUESNE AVE PATAGONIA AZ,,06:00 AM - 07:00 PM,,,,,,,
46003313,ASSEMBLY OF GOD CHURCH #9,1380 E PATAGONIA HWY NOGALES AZ 85621,,06:00 AM - 07:00 PM,,,,,,,
46003128,69 POSTON BUTTE HIGH SCHOOL,32375 N GANTZEL RD QUEEN CREEK AZ 85143,,06:00 AM - 07:00 PM,,,,,,,
46003124,VOTE BY MAIL ELECTION,NO POLLING PLACES  AZ,,06:00 AM - 07:00 PM,,,,,,,
46003112,27 ANTHEM PARKSIDE COMMUNITY CENTER,3200 N ANTHEM WAY FLORENCE AZ 85132,,06:00 AM - 07:00 PM,,,,,,,
46003111,90 MARICOPA UNIFIED SCHOOL DISTRICT OFFICE,44150 W MARICOPA/CASA GRANDE HWY MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003108,88 RANCH ELEMENTARY SCHOOL,43521 N KENWORTHY RD QUEEN CREEK AZ 85140,,06:00 AM - 07:00 PM,,,,,,,
46003107,87 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,1521 E BELLA VISTA RD QUEEN CREEK AZ 85143,,06:00 AM - 07:00 PM,,,,,,,
46003106,86 CIRCLE CROSS K-8 SCHOOL,35900 N CHARBRAY DR QUEEN CREEK AZ 85143,,06:00 AM - 07:00 PM,,,,,,,
46003105,85 SAN TAN HEIGHTS ELEMENTARY  SCHOOL,2500 W SAN TAN HEIGHTS BLVD QUEEN CREEK AZ 85142,,06:00 AM - 07:00 PM,,,,,,,
46003103,83 NORTH TREKELL SOUTHERN BAPTIST CHURCH,2492 N TREKELL RD CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003102,35 VILLAS BY MARY T. INC.,1576 E COTTONWOOD LN CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003100,81 MISSION HEIGHTS PREPARATORY HIGH SCHOOL,1376 E COTTONWOOD LANE CASA GRANDE AZ 85122,81 MISSION,06:00 AM - 07:00 PM,,,,,,,
46003099,79 VILLAGES AT RANCHO EL DORADO,20991 N BUTTERFIELD PKWY MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003098,78 MARICOPA COMMUNITY CHURCH,44977 W HATHAWAY AVE MARICOPA AZ 85139,,06:00 AM - 07:00 PM,,,,,,,
46003097,77 AK CHIN SERVICE CENTER,48227 W FARRELL RD MARICOPA AZ 85139,,06:00 AM - 07:00 PM,,,,,,,
46003096,76 JACK HARMON ELEMENTARY SCHOOL,39315 N CORTONA DR QUEEN CREEK AZ 85140,,06:00 AM - 07:00 PM,,,,,,,
46003095,75 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,29419  S DESERT WILLOW BLVD QUEEN CREEK AZ 85142,,06:00 AM - 07:00 PM,,,,,,,
46003084,26 WALKER BUTTE ELEMENTARY SCHOOL,29697 N DESERT WILLOW BLVD QUEEN CREEK AZ 85143,INSIDE GYM.,06:00 AM - 07:00 PM,,,,,,,
46003083,98 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,2715 E OCOTILLO RD QUEEN CREEK AZ 85140,,06:00 AM - 07:00 PM,,,,,,,
46003082,62 DISTRICT #5 VETERANS MEMORIAL BUILDING,3496  W CASA BLANCA RD SACATON AZ 85147,,06:00 AM - 07:00 PM,,,,,,,
46003081,33 UNITED METHODIST CHURCH OF CASA GRANDE,1515 N TREKELL RD CASA GRANDE AZ 85122,"PARKING IN FRONT OF CHURCH, AT NORTH SIDE",06:00 AM - 07:00 PM,,,,,,,
46003080,10 FREEDOM ASSEMBLY CHURCH,13325 S TACNA RD ARIZONA CITY AZ 85123,,06:00 AM - 07:00 PM,,,,,,,
46003079,102 LEGACY TRADITIONAL SCHOOL,17760 N REGENT DR MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003078,13 TOLTEC COMMUNITY CENTER,3650 W SHEDD RD TOLTEC AZ 85131,,06:00 AM - 07:00 PM,,,,,,,
46003077,54 THUNDERBIRD FARMS VOLUNTEER FIRE DISTRICT,12656 N RALSTON RD MARICOPA AZ 85139,,06:00 AM - 07:00 PM,,,,,,,
46003075,47 CENTRAL AZ COLLEGE SUPERSTITION MTN. CAMPUS,805 S IDAHO RD D130 APACHE JUNCTION AZ 85119,,06:00 AM - 07:00 PM,,,,,,,
46003072,39 VILLAGO MIDDLE SCHOOL,574 E LAKESIDE PKWY CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003071,94 SKYLINE RANCH ELEMENTARY SCHOOL,1084 W SAN TAN HILLS DR QUEEN CREEK AZ 85143,,06:00 AM - 07:00 PM,,,,,,,
46003070,56 HAPPY DAYS RV PARK,451 N MERIDIAN RD APACHE JUNCTION AZ 85120,,06:00 AM - 07:00 PM,,,,,,,
46003069,53 CHUI CHU SENIOR CENTER,FEDERAL ROUTE 15 & ST AUGUSTINE ST  AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003068,73 SANTA ROSA ELEMENTARY SCHOOL,21400 N SANTA ROSA DR MARICOPA AZ 85138,SCHOOL PARKING LOT OR STREET PARKING,06:00 AM - 07:00 PM,,,,,,,
46003067,68 MOUNTAIN VISTA CENTER,33622 N MOUNTAIN VISTA BLVD QUEEN CREEK AZ 85142,,06:00 AM - 07:00 PM,,,,,,,
46003066,16 RED ROCK ELEMENTARY SCHOOL,20854 E HOMESTEAD DR RED ROCK AZ 85145,,06:00 AM - 07:00 PM,,,,,,,
46003065,59 SAGUARO CANYON VILLAGE,3355 S CORTEZ RD APACHE JUNCTION AZ 85119,,06:00 AM - 07:00 PM,,,,,,,
46003064,49 QUEEN VALLEY HOMEOWNER'S ASSOCIATION HALL,1478 QUEEN VALLEY DR QUEEN VALLEY AZ 85118,,06:00 AM - 07:00 PM,,,,,,,
46003063,80 GLOBAL WATER CENTER,22590 N POWERS PKWY MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003061,72 PERALTA TRAIL ELEMENTARY SCHOOL,10965 E PERALTA RD GOLD CANYON AZ 85118,,06:00 AM - 07:00 PM,,,,,,,
46003059,15 SADDLEBROOKE COUNTRY CLUB HOA #1,64500 E SADDLEBROOKE BLVD TUCSON AZ 85739,,06:00 AM - 07:00 PM,,,,,,,
46003057,93 ORACLE COMMUNITY CENTER,685 E AMERICAN AVE ORACLE AZ 85623,,06:00 AM - 07:00 PM,,,,,,,
46003056,66 MOUNTAINBROOK VILLAGE,5782 S MOUNTAIN BROOK DR GOLD CANYON AZ 85118,,06:00 AM - 07:00 PM,,,,,,,
46003055,44 MOOSE LODGE #2039,350 W 16TH AVE APACHE JUNCTION AZ 85120,PARKING IN FRONT OF BUILDING,06:00 AM - 07:00 PM,,,,,,,
46003054,64 MONTESA HALL,7373 E US HWY 60 GOLD CANYON AZ 85118,,06:00 AM - 07:00 PM,,,,,,,
46003053,89 CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,2559 E COMBS RD QUEEN CREEK AZ 85142,,06:00 AM - 07:00 PM,,,,,,,
46003052,34 TRINITY SOUTHERN BAPTIST CHURCH,1100 E TRINITY PL CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003050,71 KATHRYN SUE SIMONTON ELEMENTARY SCHOOL,40300 N SIMONTON BLVD QUEEN CREEK AZ 85140,,06:00 AM - 07:00 PM,,,,,,,
46003049,50 ST. MARY'S CENTER,100 SUNSET DR SUPERIOR AZ 85173,,06:00 AM - 07:00 PM,,,,,,,
46003048,67 PINAL COUNTY PUBLIC WORKS,43910 W MEADOWVIEW RD MARICOPA AZ 85138,,06:00 AM - 07:00 PM,,,,,,,
46003047,58 APACHE JUNCTION COUNTY COMPLEX,575 N IDAHO RD (STE 800) APACHE JUNCTION AZ 85119,,06:00 AM - 07:00 PM,,,,,,,
46003046,28 J.O. COMBS MIDDLE SCHOOL,37611 N PECAN CREEK DR QUEEN CREEK AZ 85140,,06:00 AM - 07:00 PM,,,,,,,
46003045,55 INDIAN HILLS COMMUNITY CHURCH,20110 W HOPI DR CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003044,19 CITY OF COOLIDGE COUNCIL CHAMBERS,911 S ARIZONA BLVD COOLIDGE AZ 85128,,06:00 AM - 07:00 PM,,,,,,,
46003043,48 GOLD CANYON UNITED METHODIST CHURCH,6640 S KINGS RANCH RD GOLD CANYON AZ 85118,,06:00 AM - 07:00 PM,,,,,,,
46003042,45 FOUR PEAKS ELEMENTARY SCHOOL,1785 N IDAHO RD APACHE JUNCTION AZ 85119,,06:00 AM - 07:00 PM,,,,,,,
46003041,23 FLORENCE TOWN HALL COUNCIL CHAMBERS,775 N MAIN ST FLORENCE AZ 85132,,06:00 AM - 07:00 PM,,,,,,,
46003039,97 LIFEPOINT CHURCH,28479 N MAIN STREET QUEEN CREEK AZ 85143,MAIN HALL. IN FRONT OF CLUBHOPUSE,06:00 AM - 07:00 PM,,,,,,,
46003037,100 FIRST BAPTIST CHURCH OF MARICOPA,18705 N JOHN WAYNE PKWY MARICOPA AZ 85139,,06:00 AM - 07:00 PM,,,,,,,
46003035,41 FIESTA GRANDE RV RESORT,1511 E FLORENCE BLVD (CARD ROOM) CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003034,12 ELOY CITY  COUNCIL/COURT CHAMBERS,628 N MAIN ST ELOY AZ 85131,,06:00 AM - 07:00 PM,,,,,,,
46003033,04 DUDLEYVILLE MULTI-GENERATIONAL CENTER,4004 N DUDLEYVILLE RD DUDLEYVILLE AZ 85192,,06:00 AM - 07:00 PM,,,,,,,
46003031,29 SACATON DISTRICT 3 SERVICE CENTER,31 N CHURCH ST SACATON AZ 85147,,06:00 AM - 07:00 PM,,,,,,,
46003030,61 SAN TAN DISTRICT #4 SERVICE CENTER,1510 W SESAME RD (SAN TAN RD) SACATON AZ 85147,,06:00 AM - 07:00 PM,,,,,,,
46003029,46 DESERT VISTA ELEMENTARY SCHOOL,3701 E BROADWAY AVE APACHE JUNCTION AZ 85119,,06:00 AM - 07:00 PM,,,,,,,
46003028,40 CACTUS CANYON JR HIGH SCHOOL,801 W SOUTHERN AVE APACHE JUNCTION AZ 85120,1-480-982-1110 X 2012. 75 SPACES 2 HANDICAP,06:00 AM - 07:00 PM,,,,,,,
46003027,25 FIRST ASSEMBLY OF GOD CHURCH,95 W HWY. 287 FLORENCE AZ 85132,,06:00 AM - 07:00 PM,,,,,,,
46003026,42 DESERT CHAPEL UMC,462 N  PALO VERDE DR APACHE JUNCTION AZ 85120,42,06:00 AM - 07:00 PM,,,,,,,
46003025,05 COUNTY ADMINISTRATION BUILDING,28380 S VETERANS MEMORIAL HWY SAN MANUEL AZ 85631,,06:00 AM - 07:00 PM,,,,,,,
46003024,06 CHARLES F. CLARK COMMUNITY CENTER,101 W 5TH STREET MAMMOTH AZ 85618,,06:00 AM - 07:00 PM,,,,,,,
46003023,17 COOLIDGE  WOMEN'S CLUB,240 W PINKLEY AVE COOLIDGE AZ 85128,,06:00 AM - 07:00 PM,,,,,,,
46003022,99 FIRST ASSEMBLY OF GOD CHURCH,501 E KORTSEN RD CASA GRANDE AZ 85122,,06:00 AM - 07:00 PM,,,,,,,
46003021,18 COOLIDGE L.D.S. MEETINGHOUSE,580 N 9TH STREET COOLIDGE AZ 85128,,06:00 AM - 07:00 PM,,,,,,,
46003020,22 PINAL COUNTY FAIRGROUNDS,512 S 11 MILE CORNER RD (BUILDING #2) CASA GRANDE AZ 85194,BLDG. #3.,06:00 AM - 07:00 PM,,,,,,,
46003019,91 CENTRAL LUTHERAN CHURCH,12921 S SUNLAND GIN RD ARIZONA CITY AZ 85123,,06:00 AM - 07:00 PM,,,,,,,
